"id","zipcode","name","settlement_type_code","settlement_type","city_code","city","state_code","state","office_code","zone"
"72873","33276","Chirihuí­a (San Vicente de Pau)","29","Ranchería","24","Santa Isabel","8","Chihuahua","31001","Rural"
"72874","33277","San Miguel de los Anchondo","15","Ejido","24","Santa Isabel","8","Chihuahua","31001","Rural"
"72875","33277","El Tecuán","29","Ranchería","24","Santa Isabel","8","Chihuahua","31001","Rural"
"72876","33277","La Cruz","29","Ranchería","24","Santa Isabel","8","Chihuahua","31001","Rural"
"72877","33277","Nopales","29","Ranchería","24","Santa Isabel","8","Chihuahua","31001","Rural"
"72878","33277","El Pedregal","29","Ranchería","24","Santa Isabel","8","Chihuahua","31001","Rural"
"72879","33280","Carichi","28","Pueblo","12","Carichí­","8","Chihuahua","31501","Rural"
"72880","33280","Arroyito de Agua","29","Ranchería","12","Carichí­","8","Chihuahua","31501","Rural"
"72881","33281","Ciénega de Ojos Azules","15","Ejido","12","Carichí­","8","Chihuahua","31501","Rural"
"72882","33281","Tajirachic","28","Pueblo","12","Carichí­","8","Chihuahua","31501","Rural"
"72883","33283","Buenavista","9","Colonia","12","Carichí­","8","Chihuahua","31501","Rural"
"72884","33283","Barrio San Isidro","2","Barrio","12","Carichí­","8","Chihuahua","31501","Urbano"
"72885","33283","El Sáuz de Ojos Azules","15","Ejido","12","Carichí­","8","Chihuahua","31501","Rural"
"72886","33284","Norogachito","28","Pueblo","12","Carichí­","8","Chihuahua","31501","Rural"
"72887","33285","El ílamo de Ojos Azules","15","Ejido","12","Carichí­","8","Chihuahua","31501","Rural"
"72888","33285","Ojos Azules","15","Ejido","12","Carichí­","8","Chihuahua","31501","Rural"
"72889","33286","Molinares","29","Ranchería","12","Carichí­","8","Chihuahua","31501","Rural"
"72890","33287","Guazarachi","29","Ranchería","12","Carichí­","8","Chihuahua","31501","Rural"
"72891","33288","San Isidro","24","Hacienda","12","Carichí­","8","Chihuahua","31501","Rural"
"72892","33293","Las Juntas","29","Ranchería","12","Carichí­","8","Chihuahua","31501","Rural"
"72893","33295","Tucheachi","29","Ranchería","12","Carichí­","8","Chihuahua","31501","Rural"
"72894","33295","San José Bequeachi","29","Ranchería","12","Carichí­","8","Chihuahua","31501","Rural"
"72895","33296","Guahuacherare","29","Ranchería","12","Carichí­","8","Chihuahua","31501","Rural"
"72896","33296","Nararachi","15","Ejido","12","Carichí­","8","Chihuahua","31501","Rural"
"72897","33297","Betébachi","29","Ranchería","12","Carichí­","8","Chihuahua","31501","Rural"
"72898","33297","Tecubichi","29","Ranchería","12","Carichí­","8","Chihuahua","31501","Rural"
"72899","33298","Teguerichic","28","Pueblo","12","Carichí­","8","Chihuahua","31501","Rural"
"72900","33299","Bacabureachic","15","Ejido","12","Carichí­","8","Chihuahua","31501","Rural"
"72901","33300","Calaveras","29","Ranchería","66","Uruachi","8","Chihuahua","33212","Rural"
"72902","33300","Jicamorachi","28","Pueblo","66","Uruachi","8","Chihuahua","33212","Rural"
"72903","33300","Uruachi","28","Pueblo","66","Uruachi","8","Chihuahua","33212","Rural"
"72904","33301","Nueva Unión","29","Ranchería","66","Uruachi","8","Chihuahua","33212","Rural"
"72905","33303","Aguatiachi","29","Ranchería","66","Uruachi","8","Chihuahua","33212","Rural"
"72906","33304","Pie de la Cuesta","48","Rancho","66","Uruachi","8","Chihuahua","33212","Rural"
"72907","33309","Gocogachic","29","Ranchería","66","Uruachi","8","Chihuahua","33212","Rural"
"72908","33310","Arechuyvo","29","Ranchería","66","Uruachi","8","Chihuahua","33212","Rural"
"72909","33314","Batopilillas","28","Pueblo","66","Uruachi","8","Chihuahua","33212","Rural"
"72910","33318","La Cumbre","29","Ranchería","66","Uruachi","8","Chihuahua","33212","Rural"
"72911","33320","Ocampo","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72912","33323","Agua Caliente","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72913","33323","El Durazno","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72914","33323","El Infiernito","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72915","33323","El Pedregoso","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72916","33323","Minera Soyopa","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72917","33323","Rivera","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72918","33323","San Francisco","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72919","33323","El Pino","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72920","33323","El Salto","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72921","33323","La Huerta","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72922","33323","Navosaygame","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72923","33323","Tiro el Negro","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72924","33323","El Baño","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72925","33323","El Rosario","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72926","33323","Piedra Lisa","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72927","33323","Arroyo Hondo","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72928","33323","Belén","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72929","33323","El Potrero","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72930","33323","La Máquina","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72931","33323","Los Arbolitos","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72932","33323","Nopalera","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72933","33323","Paragatos","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72934","33323","Santa Rita [Promotora Minera Ocampo]","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72935","33323","El Perdedero","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72936","33323","La Casita","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72937","33323","La Cruz","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72938","33323","Agua Frí­a","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72939","33323","Hacienda Vieja","24","Hacienda","51","Ocampo","8","Chihuahua","31692","Rural"
"72940","33323","Los Embudos","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72941","33323","Jesús del Monte","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72942","33323","Los Amoles","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72943","33323","San Ramón","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72944","33323","Balloreca","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72945","33323","El Durazno","15","Ejido","51","Ocampo","8","Chihuahua","31692","Rural"
"72946","33323","El Naranjo","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72947","33323","El Pinito","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72948","33323","El Ronquillo","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72949","33323","Los Pinos","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72950","33323","Santa Librada","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72951","33324","El Aguaje","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72952","33324","La Junta","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72953","33324","Rincón de Cahuisori","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72954","33324","Huajumar (San Isidro Huajumar)","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72955","33324","Entronque Concheño (Llanitos)","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72956","33324","La Mesa","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72957","33324","El Serrucho","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72958","33324","Piedra Pesada","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72959","33324","Santo Domingo","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72960","33324","Pinos Altos [Compañí­a Minera]","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72961","33324","Chiqueritos","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72962","33324","La Baterí­a de Rodrí­guez","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72963","33324","La Huerta Tolano","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72964","33324","Tierritas","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72965","33324","El Frijolar","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72966","33324","Los Lobitos","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72967","33324","Rancho el Bravo","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72968","33325","Cahuisori","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72969","33325","Colanachi","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72970","33325","San Vicente","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72971","33325","Concheño","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72972","33325","El Periquito (Ejido Santa Eduviges)","15","Ejido","51","Ocampo","8","Chihuahua","31692","Rural"
"72973","33325","El Durazno","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72974","33325","Rancho San Marcial","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72975","33325","El Perico","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72976","33325","Las Estrellas","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72977","33325","El Capitán","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72978","33325","El Pajarito","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72979","33325","La Cantera","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72980","33325","La Mesa","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72981","33325","Los Pescados","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72982","33325","Pueblo Viejo","28","Pueblo","51","Ocampo","8","Chihuahua","31692","Rural"
"72983","33325","Sapareachi","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72984","33325","Calabazas","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72985","33325","Potrero de Gil","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72986","33325","Comunidad Pueblo Viejo","28","Pueblo","51","Ocampo","8","Chihuahua","31692","Rural"
"72987","33325","Cuevas Blancas (Gasachi)","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72988","33325","Los Maguechis","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72989","33325","Rancho de Rubio","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72990","33326","Los Llanitos","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72991","33326","Santo Niño","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72992","33326","Baquiriachi","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72993","33326","Betorachi","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72994","33326","Tierras de Luna","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72995","33326","Basaseachi","28","Pueblo","51","Ocampo","8","Chihuahua","31692","Rural"
"72996","33326","Hocochi","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72997","33326","Rancho el Colorado","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72998","33326","Rancho Lorenzo (El Río)","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"72999","33326","La Casita","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73000","33326","Bitanorachi","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73001","33326","Cascada de Basaseachi [Estacionamiento]","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73002","33326","Las Mesteñas","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73003","33326","Magueche","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73004","33326","Entronque las Estrellas","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73005","33326","Mesa de Carrera","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73006","33326","Piedra Volada","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73007","33326","El Entronquito","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73008","33326","Magulleachi","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73009","33326","La Ciénega","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73010","33326","Mesa de San Lorenzo","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73011","33327","Las Cuevas","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73012","33327","San José de los Alisos","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73013","33327","Los Laureles","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73014","33327","Rancho Guadalupe","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73015","33327","Boca del Arroyo","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73016","33327","Cascomate","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73017","33327","La Hacienda Vieja","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73018","33327","La Lamosa","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73019","33327","Los Topes","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73020","33327","El Carrizo","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73021","33327","La Junta","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73022","33327","Los Arbolitos","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73023","33327","Arroyo Hondo","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73024","33327","Los Lajeros","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73025","33327","Mesa de Banda","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73026","33327","La Vuelta","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73027","33327","El Rincón","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73028","33327","La Huerta","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73029","33327","Las Mesas","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73030","33330","El Cable","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73031","33330","El Cuatro","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73032","33330","El Ranchito","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73033","33330","Candameña (La Capilla)","4","Campamento","51","Ocampo","8","Chihuahua","33212","Rural"
"73034","33330","Memelichi de Abajo","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73035","33330","El Aguaje","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73036","33330","La Mesa","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73037","33330","Rancho Miguel","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73038","33330","El Magueche","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73039","33330","Las Varitas","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73040","33330","El Llanito","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73041","33330","El Padre","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73042","33330","La Zorra","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73043","33330","Mesa de las Papas","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73044","33330","Cajurichi","28","Pueblo","51","Ocampo","8","Chihuahua","33212","Rural"
"73045","33330","La Mesa del Sauz","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73046","33330","Las Tahonas","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73047","33330","El Puerto","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73048","33330","Mojarachi","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73049","33333","Huevachi","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73050","33333","La Magdalena","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73051","33333","Santa Isabel","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73052","33333","Casa Quemada","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73053","33333","Villa Alpina","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73054","33333","Cusaroachi","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73055","33333","El Carrizo","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73056","33333","Maguechi (Magueches)","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73057","33333","Las Papas","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73058","33333","Tecorichi","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73059","33333","Chorro de Agua","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73060","33333","La Mesa","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73061","33333","Rancho Miguel Caballero","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73062","33333","Las Maravillas","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73063","33333","Cebadilla","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73064","33333","Cebollí­n","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73065","33333","El Cuervo (Ejido Santa Eduviges)","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73066","33333","El Salto","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73067","33333","La Calera","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73068","33333","Pitorreal","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73069","33333","Tónachi","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73070","33333","El Tejabán","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73071","33333","Mesa de la Avena","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73072","33333","Santa Eduviges","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73073","33334","Gurichivo (Ejido Basogachi)","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73074","33334","Romurachi","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73075","33334","Los Pilares","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73076","33334","El Tomate","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73077","33334","La Ciénega","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73078","33334","La Mesa Nueva","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73079","33334","Matagochi","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73080","33334","Oquirabo","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73081","33334","El Ojito","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73082","33334","Guanapuchi (Basogachi)","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73083","33334","Rahuibachi","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73084","33334","Ronayna","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73085","33334","Yoquivo (San Francisco de Yoquivo)","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73086","33334","El Yepo (Basogachi)","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73087","33334","Basogachi","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73088","33334","Baqueteros","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73089","33334","La Lámpara","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73090","33334","Mesa Redonda","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73091","33334","Recosorachi","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73092","33334","El Salitre","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73093","33335","Memelichi de Arriba (El Fresno)","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73094","33335","La Mesa","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73095","33335","Manapuchi","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73096","33335","La Ciénega Prieta","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73097","33335","El Rincón","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73098","33335","Rocaguarzo","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73099","33335","Sopoguana","29","Ranchería","51","Ocampo","8","Chihuahua","33212","Rural"
"73100","33336","La Capilla","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73101","33336","Bacusico","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73102","33336","Agua Caliente","28","Pueblo","51","Ocampo","8","Chihuahua","31692","Rural"
"73103","33336","La Joya","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73104","33336","Santa Rosa de Dolores","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73105","33336","La Mesa del Nopal","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73106","33336","Franco","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73107","33336","San Francisco","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73108","33336","Aguajito Escondido","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73109","33336","Dolores","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73110","33336","El Manzano","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73111","33336","El Zape","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73112","33336","Los Alisos","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73113","33336","Los Alisos (Cordón Blanco)","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73114","33337","El Cajón de los Remedios","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73115","33337","El Río","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73116","33337","Agua Escondida","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73117","33337","La Ciénega","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73118","33337","Los Terreros","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73119","33337","Palmarito de Sepayvo","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73120","33337","El Saucillo","29","Ranchería","51","Ocampo","8","Chihuahua","31692","Rural"
"73121","33340","Moris","28","Pueblo","47","Moris","8","Chihuahua","31692","Rural"
"73122","33346","El Pilar","28","Pueblo","47","Moris","8","Chihuahua","31692","Rural"
"73123","33347","La Cieneguita de Rodrí­guez","29","Ranchería","47","Moris","8","Chihuahua","31692","Rural"
"73124","33350","Talayotes","29","Ranchería","47","Moris","8","Chihuahua","31692","Rural"
"73125","33360","Chí­nipas de Almada","28","Pueblo","20","Chí­nipas","8","Chihuahua","33362","Rural"
"73126","33363","Ciénega Amarilla","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73127","33363","El Jeco","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73128","33363","El Saucito","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73129","33363","La Cumbre","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73130","33363","La Joya","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73131","33363","Agua del Venado","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73132","33363","Casas Nuevas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73133","33363","El Intestado","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73134","33363","El Muerto","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73135","33363","El Refugio","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73136","33363","Rancho Quemado","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73137","33363","Arroyo Hondo","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73138","33363","La Vuelta Larga","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73139","33363","El Tarahumara","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73140","33363","Loma la Joya","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73141","33363","Tecorahui","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73142","33363","El Tabacal","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73143","33363","San Antonio","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73144","33363","Santa Fe","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73145","33363","Jeco","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73146","33363","Santa Rosa","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73147","33364","El Salitre","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73148","33364","La Caña","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73149","33364","La Turbina (El Barrio)","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73150","33364","Los Plátanos","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73151","33364","Yecaroma","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73152","33364","Mesa de Zamorano","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73153","33364","Milpillas","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73154","33364","Agua Caliente de Gorogachi","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73155","33364","La Palma","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73156","33364","Los Sonogoris","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73157","33364","Mesa de la Mula","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73158","33364","Gorogachi","24","Hacienda","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73159","33364","El Carmen","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
"73160","33364","La Lobera","29","Ranchería","20","Chí­nipas","8","Chihuahua","33381","Rural"
